,basin_id,P,T,evap,Q
2586,GB000390,0,0,0,0
2587,GB000391,0,0,0,0
2588,GB000392,0,0,0,0
2589,GB000393,0,0,0,0
2590,GB000394,0,0,1,0
2591,GB000395,0,0,0,22
2592,GB000398,0,0,1,136
2593,GB000400,0,0,0,0
2594,GB000401,0,0,0,0
2595,GB000402,0,0,5,0
2596,GB000403,0,0,0,0
2597,GB000404,0,0,0,0
2598,GB000407,0,0,3,0
2599,GB000408,0,0,4,0
2600,GB000409,0,0,2,0
2601,GB000411,0,0,0,0
2602,GB000412,0,0,1,0
2603,GB000413,0,0,26,56
2604,GB000414,0,0,4,0
2605,GB000415,0,0,0,0
2606,GB000416,0,0,0,91
2607,GB000417,0,0,0,0
2608,GB000418,0,0,0,0
2609,GB000419,0,0,0,0
2610,GB000420,0,0,0,609
2611,GB000421,0,0,12,0
2612,GB000422,0,0,1,0
2613,GB000423,0,0,0,1
2614,GB000424,0,0,0,0
2615,GB000425,0,0,0,0
2616,GB000426,0,0,0,0
2617,GB000427,0,0,2,1
2618,GB000428,0,0,1,98
2619,GB000429,0,0,1,0
2620,GB000430,0,0,0,71
2621,GB000431,0,0,3,0
2622,GB000432,0,0,1,61
2623,GB000433,0,0,0,0
2624,GB000434,0,0,1,0
2625,GB000435,0,0,0,0
2626,GB000436,0,0,1,6
2627,GB000437,0,0,0,0
2628,GB000438,0,0,0,0
2629,GB000439,0,0,0,0
2630,GB000440,0,0,0,2615
2631,GB000441,0,0,0,0
2632,GB000442,0,0,0,0
2633,GB000445,0,0,6,0
2634,GB000446,0,0,23,0
2635,GB000448,0,0,5,0
2636,GB000449,0,0,0,0
2637,GB000450,0,0,2,1056
2638,GB000451,0,0,0,0
2639,GB000452,0,0,2,55
2640,GB000453,0,0,0,0
2641,GB000454,0,0,0,47
2642,GB000455,0,0,0,0
2643,GB000456,0,0,14,0
2644,GB000457,0,0,0,0
2645,GB000459,0,0,5,0
2646,GB000460,0,0,2,0
2647,GB000461,0,0,0,0
2648,GB000462,0,0,0,0
2649,GB000463,0,0,0,0
2650,GB000465,0,0,7,0
2651,GB000466,0,0,1,0
2652,GB000467,0,0,2,122
2653,GB000468,0,0,1,0
2654,GB000469,0,0,9,0
2655,GB000470,0,0,6,0
2656,GB000471,0,0,2,0
2657,GB000474,0,0,13,1902
2658,GB000475,0,0,1,165
2659,GB000477,0,0,7,66
2660,GB000478,0,0,0,1
2661,GB000479,0,0,0,0
2662,GB000481,0,0,1,0
2663,GB000482,0,0,1,0
2664,GB000483,0,0,1,90
2665,GB000484,0,0,0,12
2666,GB000485,0,0,1,15
2667,GB000487,0,0,1,175
2668,GB000488,0,0,1,0
2669,GB000489,0,0,1,0
2670,GB000490,0,0,1,59
2671,GB000491,0,0,0,0
2672,GB000492,0,0,1,171
2673,GB000494,0,0,4,22
2674,GB000495,0,0,1,0
2675,GB000499,0,0,2,0
2676,GB000500,0,0,1,0
2677,GB000501,0,0,2,5
2678,GB000506,0,0,0,0
2679,GB000510,0,0,1,0
2680,GB000512,0,0,1,64
2681,GB000514,0,0,0,4
2682,GB000515,0,0,3,271
2683,GB000516,0,0,3,0
2684,GB000517,0,0,15,0
2685,GB000520,0,0,0,0
2686,GB000521,0,0,1,11
2687,GB000525,0,0,3,0
2688,GB000532,0,0,4,0
2689,GB000533,0,0,4,0
2690,GB000534,0,0,11,70
2691,GB000536,0,0,6,125
2692,GB000537,0,0,2,77
2693,GB000538,0,0,5,0
2694,GB000539,0,0,2,0
2695,GB000541,0,0,0,0
2696,GB000543,0,0,0,0
2697,GB000545,0,0,0,0
2698,GB000546,0,0,3,0
2699,GB000547,0,0,13,12
2700,GB000548,0,0,0,0
2701,GB000549,0,0,2,8
2702,GB000550,0,0,5,5
2703,GB000551,0,0,7,0
2704,GB000552,0,0,15,5
2705,GB000553,0,0,10,2
2706,GB000554,0,0,14,0
2707,GB000555,0,0,15,0
2708,GB000556,0,0,10,0
2709,GB000557,0,0,6,0
2710,GB000558,0,0,7,0
2711,GB000561,0,0,16,0
2712,GB000562,0,0,1,0
2713,GB000563,0,0,4,0
2714,GB000564,0,0,4,0
2715,GB000565,0,0,4,0
2716,GB000566,0,0,4,0
2717,GB000567,0,0,11,0
2718,GB000568,0,0,9,0
2719,GB000569,0,0,8,13
2720,GB000570,0,0,11,0
2721,GB000571,0,0,13,0
2722,GB000572,0,0,2,0
2723,GB000573,0,0,4,0
2724,GB000574,0,0,24,0
2725,GB000575,0,0,13,0
2726,GB000576,0,0,9,36
2727,GB000577,0,0,6,0
2728,GB000578,0,0,8,0
2729,GB000581,0,0,8,0
2730,GB000583,0,0,17,384
2731,GB000585,0,0,8,6
2732,GB000586,0,0,10,0
2733,GB000588,0,0,5,0
2734,GB000589,0,0,8,0
2735,GB000590,0,0,2,0
2736,GB000591,0,0,4,0
2737,GB000592,0,0,5,27
2738,GB000594,0,0,2,0
2739,GB000595,0,0,11,15
2740,GB000596,0,0,29,0
2741,GB000597,0,0,2,0
2742,GB000598,0,0,5,0
2743,GB000599,0,0,4,0
2744,GB000600,0,0,2,0
2745,GB000601,0,0,2,0
2746,GB000602,0,0,3,0
2747,GB000603,0,0,2,0
2748,GB000604,0,0,4,0
2749,GB000605,0,0,2,0
2750,GB000606,0,0,2,0
2751,GB000607,0,0,3,0
2752,GB000608,0,0,3,0
2753,GB000609,0,0,2,0
2754,GB000614,0,0,8,0
2755,GB000615,0,0,7,0
2756,GB000617,0,0,8,0
2757,GB000618,0,0,11,0
2758,GB000620,0,0,2,0
2759,GB000621,0,0,2,0
2760,GB000622,0,0,2,0
2761,GB000625,0,0,2,0
2762,GB000626,0,0,3,0
2763,GB000627,0,0,2,106
2764,GB000628,0,0,3,11
2765,GB000629,0,0,2,0
2766,GB000630,0,0,3,11
2767,GB000631,0,0,4,3
2768,GB000632,0,0,4,0
2769,GB000633,0,0,3,0
2770,GB000634,0,0,2,14
2771,GB000635,0,0,2,0
2772,GB000636,0,0,2,175
2773,GB000637,0,0,3,95
2774,GB000638,0,0,5,0
2775,GB000639,0,0,3,0
2776,GB000640,0,0,2,6
2777,GB000641,0,0,5,2
2778,GB000642,0,0,4,0
2779,GB000643,0,0,4,0
2780,GB000644,0,0,2,0
2781,GB000645,0,0,4,58
2782,GB000646,0,0,3,156
2783,GB000647,0,0,4,79
2784,GB000648,0,0,7,39
2785,GB000649,0,0,3,25
2786,GB000650,0,0,2,42
2787,GB000651,0,0,3,1
2788,GB000652,0,0,28,1
2789,GB000658,0,0,10,27
2790,GB000660,0,0,4,0
2791,GB000661,0,0,4,0
2792,GB000662,0,0,7,0
2793,GB000663,0,0,8,0
2794,GB000665,0,0,27,0
2795,GB000666,0,0,15,0
2796,GB000668,0,1,145,0
2797,GB000669,0,0,58,0
2798,GB000671,0,1,42,0
2799,IS000003,0,0,2221,687
2800,IS000013,0,0,1680,697
2801,IS000077,0,0,1766,667
2802,IS000093,0,0,1903,714
2803,SE000004,0,0,0,0
2804,SE000005,0,0,12,0
2805,SE000007,0,0,0,0
2806,SE000010,0,0,0,0
2807,SE000011,0,0,3,0
2808,SE000012,0,0,0,0
2809,SE000014,0,0,0,0
2810,SE000015,0,0,0,0
2811,SE000022,0,0,0,0
2812,SE000023,0,0,0,0
2813,SE000025,0,0,1250,0
2814,SE000036,0,0,0,0
2815,SE000038,0,0,0,0
2816,SE000039,0,0,0,0
2817,SE000041,0,0,0,0
2818,SE000042,0,0,0,0
2819,SE000044,0,0,0,0
2820,SE000045,0,0,0,0
2821,SE000048,0,0,0,0
2822,SE000066,0,0,6264,0
2823,SE000091,0,0,0,0
2824,SE000277,0,0,0,0
2825,SE000283,0,0,0,0
2826,SE000286,0,0,0,0
2827,SE000287,0,0,0,0
2828,DK000991,0,0,5,0
2829,DK000047,0,0,4,0
2830,DK000641,0,0,0,0
2831,DK000196,0,0,3,0
2832,DK000226,0,0,2,3560
2833,DK000533,0,0,0,2464
2834,DK000156,0,0,0,0
2835,DK000259,0,0,3,0
2836,DK000671,0,0,2,0
2837,DK000484,0,0,4,0
2838,DK000003,0,0,2,0
2839,DK000996,0,0,0,0
2840,DK000316,0,0,0,0
2841,DK000078,0,0,0,0
2842,DK000396,0,0,6,1826
2843,DK000903,0,0,0,0
2844,DK000621,0,0,3,0
2845,DK000639,0,0,0,0
2846,DK000705,0,0,8,0
2847,DK000791,0,0,2,0
2848,DK000147,0,0,4,1461
2849,DK000230,0,0,4,0
2850,DK000043,0,0,1,0
2851,DK000453,0,0,5,744
2852,DK000707,0,0,3,0
2853,DK000846,0,0,0,0
2854,DK000911,0,0,3,0
2855,DK000769,0,0,0,0
2856,DK000232,0,0,0,0
2857,DK000785,0,0,5,1003
2858,DK000670,0,0,2,0
2859,DK000978,0,0,2,0
2860,DK001002,0,0,0,0
2861,DK000693,0,0,0,0
2862,DK000758,0,0,0,1826
2863,DK000789,0,0,11,0
2864,DK000954,0,0,3,0
2865,DK001001,0,0,0,0
2866,DK000115,0,0,2,0
2867,DK000058,0,0,1,4655
2868,DK000952,0,0,0,356
2869,DK000604,0,0,2,0
2870,DK000764,0,0,2,0
2871,DK000600,0,0,3,1461
2872,DK000383,0,0,1,0
2873,DK000102,0,0,0,0
2874,DK000717,0,0,1,0
2875,DK000519,0,0,4,0
2876,DK000124,0,0,0,0
2877,DK000660,0,0,0,0
2878,DK000014,0,0,2,0
2879,DK000269,0,0,4,0
2880,DK000359,0,0,2,14
2881,DK001007,0,0,0,0
2882,DK000108,0,0,0,0
2883,DK000294,0,0,0,0
2884,DK000895,0,0,3,0
2885,DK000773,0,0,0,1932
2886,DK000118,0,0,3,3152
2887,DK000440,0,0,0,0
2888,DK000445,0,0,2,2099
2889,DK000482,0,0,1,0
2890,DK000083,0,0,1,0
2891,DK000790,0,0,11,366
2892,DK000847,0,0,0,0
2893,DK000492,0,0,0,1461
2894,DK000729,0,0,0,0
2895,DK000045,0,0,5,3195
2896,DK000035,0,0,1,0
2897,DK000200,0,0,2,0
2898,DK000793,0,0,11,0
2899,DK000581,0,0,2,356
2900,DK000875,0,0,0,0
2901,DK000313,0,0,3,0
2902,DK000296,0,0,0,0
2903,DK000794,0,0,2,0
2904,DK000899,0,0,0,0
2905,DK000990,0,0,1,0
2906,DK000384,0,0,1,365
2907,DK000278,0,0,8,3560
2908,DK000402,0,0,0,0
2909,DK000137,0,0,5,0
2910,DK000668,0,0,2,0
2911,DK000860,0,0,1,1461
2912,DK000421,0,0,2,0
2913,DK000755,0,0,2,0
2914,DK000444,0,0,2,0
2915,DK000566,0,0,6,0
2916,DK000567,0,0,3,3195
2917,DK000578,0,0,1,0
2918,DK000096,0,0,0,1
2919,DK000175,0,0,1,0
2920,DK000155,0,0,0,0
2921,DK000449,0,0,5,3560
2922,DK000297,0,0,3,0
2923,DK000272,0,0,8,2830
2924,DK000028,0,0,1,945
2925,DK000792,0,0,2,366
2926,DK000029,0,0,1,4656
2927,DK000116,0,0,8,1461
2928,DK000937,0,0,2,3560
2929,DK000767,0,0,0,3560
2930,DK000855,0,0,0,0
2931,DK000365,0,0,1,0
2932,DK000161,0,0,0,0
2933,DK000564,0,0,2,0
2934,DK000983,0,0,2,0
2935,DK000044,0,0,5,0
2936,DK000394,0,0,4,0
2937,DK000192,0,0,2,0
2938,DK000247,0,0,3,0
2939,DK000968,0,0,2,0
2940,DK000271,0,0,4,1004
2941,DK000335,0,0,0,0
2942,DK000074,0,0,0,0
2943,DK000270,0,0,4,0
2944,DK000049,0,0,1,3195
2945,DK000636,0,0,0,1003
2946,DK000877,0,0,0,0
2947,DK000084,0,0,1,2464
2948,DK000766,0,0,0,1369
2949,DK000382,0,0,0,0
2950,DK000436,0,0,3,0
2951,DK000319,0,0,2,0
2952,DK000923,0,0,2,0
2953,DK000248,0,0,5,0
2954,DK000485,0,0,1,0
2955,DK000225,0,0,5,731
2956,DK000128,0,0,4,0
2957,DK000206,0,0,0,211
2958,DK000862,0,0,1,1461
2959,DK000069,0,0,1,0
2960,DK000759,0,0,0,0
2961,DK000650,0,0,0,0
2962,DK000050,0,0,1,0
2963,DK001000,0,0,1,0
2964,DK000602,0,0,4,0
2965,DK000935,0,0,2,15
2966,DK000733,0,0,0,0
2967,DK000573,0,0,3,0
2968,DK000982,0,0,0,0
2969,DK000488,0,0,0,0
2970,DK000649,0,0,0,0
2971,DK000969,0,0,1,0
2972,DK000109,0,0,0,0
2973,DK000615,0,0,3,1885
2974,DK000896,0,0,4,0
2975,DK000987,0,0,3,0
2976,DK000033,0,0,0,0
2977,DK000089,0,0,0,0
2978,DK000494,0,0,2,0
2979,DK000001,0,0,2,0
2980,DK000497,0,0,1,0
2981,DK000195,0,0,3,730
2982,DK000986,0,0,0,0
2983,DK000502,0,0,0,0
2984,DK000669,0,0,2,0
2985,DK000548,0,0,3,1348
2986,DK000056,0,0,1,4291
2987,DK000870,0,0,0,0
2988,DK000042,0,0,4,0
2989,DK000005,0,0,3,0
2990,DK000931,0,0,1,0
2991,DK000908,0,0,3,2191
2992,DK000245,0,0,0,0
2993,DK000308,0,0,1,1087
2994,DK000936,0,0,1,0
2995,DK000292,0,0,4,0
2996,CZ000066,0,0,0,53
2997,CZ000279,0,0,0,3560
2998,CZ000356,0,0,0,0
2999,CZ000504,0,0,0,0
3000,CZ000455,0,0,0,0
3001,CZ000305,0,0,0,0
3002,CZ000469,0,0,0,0
3003,CZ000537,0,0,0,0
3004,CZ000244,0,0,0,0
3005,CZ000040,0,0,0,0
3006,CZ000508,0,0,0,0
3007,CZ000427,0,0,0,0
3008,CZ000493,0,0,0,5
3009,CZ000047,0,0,0,0
3010,CZ000324,0,0,0,0
3011,CZ000183,0,0,0,0
3012,CZ000439,0,0,0,0
3013,CZ000136,0,0,0,0
3014,CZ000376,0,0,0,0
3015,CZ000492,0,0,0,0
3016,CZGR0022,0,0,0,0
3017,CZ000045,0,0,0,474
3018,CZ000247,0,0,0,203
3019,CZ000293,0,0,0,0
3020,CZ000254,0,0,0,457
3021,CZ000364,0,0,0,0
3022,CZ000071,0,0,0,90
3023,CZ000304,0,0,0,0
3024,CZ000424,0,0,0,0
3025,CZ000283,0,0,0,0
3026,CZ000303,0,0,0,0
3027,CZ000443,0,0,0,0
3028,CZ000420,0,0,0,5023
3029,CZ000371,0,0,0,0
3030,CZ000510,0,0,0,0
3031,CZ000063,0,0,0,114
3032,CZGR0017,0,0,0,0
3033,CZ000346,0,0,0,0
3034,CZ000378,0,0,0,0
3035,CZ000299,0,0,0,0
3036,CZ000397,0,0,0,0
3037,CZ000465,0,0,0,0
3038,CZ000523,0,0,0,0
3039,CZ000025,0,0,0,0
3040,CZ000494,0,0,0,0
3041,CZ000445,0,0,0,0
3042,CZ000309,0,0,0,0
3043,CZ000034,0,0,0,0
3044,CZ000145,0,0,0,0
3045,CZ000181,0,0,0,183
3046,CZGR0004,0,0,0,0
3047,CZ000046,0,0,0,0
3048,CZ000367,0,0,1,0
3049,CZ000143,0,0,0,0
3050,CZ000520,0,0,0,0
3051,CZ000080,0,0,0,861
3052,CZ000021,0,0,0,0
3053,CZ000180,0,0,0,123
3054,CZ000008,0,0,0,0
3055,CZ000328,0,0,0,0
3056,CZ000373,0,0,0,0
3057,CZ000467,0,0,0,0
3058,CZ000074,0,0,0,0
3059,CZ000273,0,0,0,670
3060,CZ000472,0,0,0,0
3061,CZ000107,0,0,0,0
3062,CZ000423,0,0,0,0
3063,CZ000223,0,0,0,0
3064,CZ000496,0,0,0,0
3065,CZ000479,0,0,0,0
3066,CZ000104,0,0,0,0
3067,CZ000055,0,0,0,91
3068,CZ000533,0,0,0,0
3069,CZ000014,0,0,0,0
3070,CZ000429,0,0,0,0
3071,CZ000483,0,0,0,0
3072,CZ000375,0,0,0,0
3073,CZ000466,0,0,0,0
3074,CZ000349,0,0,0,0
3075,CZ000266,0,0,0,0
3076,CZ000050,0,0,0,0
3077,CZ000489,0,0,0,0
3078,CZ000182,0,0,0,0
3079,CZ000105,0,0,0,0
3080,CZ000124,0,0,0,0
3081,CZ000179,0,0,0,1149
3082,CZ000132,0,0,0,0
3083,CZ000484,0,0,0,0
3084,CZ000438,0,0,0,0
3085,CZ000147,0,0,0,0
3086,CZGR0028,0,0,0,0
3087,CZ000282,0,0,0,0
3088,CZGR0001,0,0,0,0
3089,CZ000245,0,0,0,0
3090,CZ000053,0,0,0,0
3091,CZ000018,0,0,0,324
3092,CZ000440,0,0,0,0
3093,CZ000284,0,0,0,0
3094,CZ000481,0,0,0,0
3095,CZ000007,0,0,0,0
3096,CZ000059,0,0,0,0
3097,CZ000521,0,0,0,0
3098,CZ000341,0,0,0,0
3099,CZGR0026,0,0,0,0
3100,CZ000013,0,0,0,172
3101,CZ000093,0,0,0,0
3102,CZ000194,0,0,0,0
3103,CZ000325,0,0,0,0
3104,CZ000032,0,0,0,122
3105,CZ000459,0,0,0,0
3106,CZ000041,0,0,0,580
3107,CZ000516,0,0,0,0
3108,CZ000347,0,0,0,0
3109,CZ000529,0,0,0,0
3110,CZ000095,0,0,0,0
3111,CZ000188,0,0,0,0
3112,CZ000106,0,0,0,0
3113,CZ000016,0,0,0,0
3114,CZ000149,0,0,0,0
3115,CZ000513,0,0,0,0
3116,CZ000330,0,0,0,0
3117,CZ000416,0,0,0,0
3118,CZ000339,0,0,0,0
3119,CZ000369,0,0,0,0
3120,CZ000275,0,0,0,0
3121,CZ000487,0,0,0,0
3122,CZ000413,0,0,0,0
3123,CZ000020,0,0,0,295
3124,CZ000519,0,0,0,0
3125,CZ000201,0,0,0,0
3126,CZ000205,0,0,0,0
3127,CZ000009,0,0,0,0
3128,CZ000142,0,0,0,0
3129,CZ000023,0,0,0,0
3130,CZ000490,0,0,0,0
3131,CZ000039,0,0,0,133
3132,CZ000296,0,0,0,295
3133,CZ000393,0,0,11,2557
3134,CZ000527,0,0,0,0
3135,CZ000175,0,0,0,1826
3136,CZ000511,0,0,0,0
3137,CZ000289,0,0,0,0
3138,CZ000090,0,0,0,0
3139,CZ000417,0,0,0,295
3140,CZ000368,0,0,11,0
3141,CZ000418,0,0,0,0
3142,CZ000235,0,0,0,0
3143,CZ000185,0,0,0,0
3144,CZ000473,0,0,0,0
3145,CZ000101,0,0,0,0
3146,CZ000457,0,0,0,0
3147,CZGR0005,0,0,0,0
3148,CZ000500,0,0,0,0
3149,CZ000056,0,0,0,122
3150,CZ000079,0,0,0,0
3151,CZ000307,0,0,1,0
3152,CZGR0027,0,0,0,0
3153,CZ000061,0,0,0,0
3154,CZ000115,0,0,0,0
3155,CZ000199,0,0,0,487
3156,CZ000446,0,0,0,0
3157,CZGR0015,0,0,0,0
3158,CZ000091,0,0,0,0
3159,CZ000280,0,0,0,0
3160,CZ000485,0,0,0,0
3161,CZ000067,0,0,0,59
3162,CZ000031,0,0,0,0
3163,CZ000154,0,0,0,0
3164,CZ000114,0,0,0,0
3165,CZ000278,0,0,0,0
3166,CZ000069,0,0,0,72
3167,CZ000276,0,0,0,0
3168,CZ000184,0,0,0,0
3169,CZ000400,0,0,0,0
3170,CZ000425,0,0,0,0
3171,CZ000155,0,0,0,0
3172,CZ000535,0,0,0,0
3173,CZ000348,0,0,0,0
3174,CZGR0002,0,0,0,0
3175,CZ000213,0,0,0,0
3176,CZ000203,0,0,0,0
3177,CZ000121,0,0,0,0
3178,CZ000141,0,0,0,0
3179,CZ000461,0,0,0,0
3180,CZ000204,0,0,0,508
3181,CZ000285,0,0,0,0
3182,CZ000458,0,0,0,0
3183,CZGR0025,0,0,0,0
3184,CZ000390,0,0,0,0
3185,CZ000027,0,0,0,295
3186,CZ000310,0,0,0,0
3187,CZ000156,0,0,0,0
3188,CZ000462,0,0,0,0
3189,CZ000495,0,0,0,0
3190,CZ000536,0,0,0,0
3191,CZ000120,0,0,0,0
3192,CZ000295,0,0,0,0
3193,CZ000163,0,0,0,0
3194,CZ000321,0,0,0,0
3195,CZ000503,0,0,0,366
3196,CZ000240,0,0,0,0
3197,CZ000196,0,0,0,0
3198,CZ000486,0,0,0,0
3199,CZ000385,0,0,0,0
3200,CZ000212,0,0,1,0
3201,CZ000210,0,0,0,0
3202,CZ000241,0,0,0,0
3203,CZ000374,0,0,0,0
3204,CZ000394,0,0,0,0
3205,CZ000089,0,0,0,0
3206,CZ000060,0,0,0,0
3207,CZ000384,0,0,0,0
3208,CZ000442,0,0,0,457
3209,CZ000320,0,0,0,0
3210,CZ000480,0,0,0,0
3211,CZ000326,0,0,0,0
3212,CZGR0024,0,0,0,0
3213,CZ000426,0,0,0,0
3214,CZ000449,0,0,0,0
3215,CZ000192,0,0,0,0
3216,CZ000363,0,0,0,0
3217,CZ000122,0,0,0,0
3218,CZ000300,0,0,0,0
3219,CZ000365,0,0,0,0
3220,CZ000525,0,0,0,0
3221,CZ000038,0,0,0,0
3222,CZ000401,0,0,0,0
3223,CZGR0018,0,0,0,0
3224,CZ000133,0,0,0,0
3225,CZ000148,0,0,0,0
3226,CZGR0003,0,0,0,0
3227,CZ000092,0,0,0,0
3228,CZ000419,0,0,0,0
3229,CZ000372,0,0,0,0
3230,CZ000131,0,0,0,0
3231,CZ000538,0,0,0,0
3232,CZ000502,0,0,0,0
3233,CZ000208,0,0,0,0
3234,CZ000329,0,0,0,0
3235,CZ000391,0,0,0,0
3236,CZ000118,0,0,0,0
3237,CZ000128,0,0,0,0
3238,CZ000152,0,0,0,0
3239,CZ000471,0,0,0,0
3240,CZ000430,0,0,0,0
3241,CZ000290,0,0,0,0
3242,CZ000409,0,0,0,0
3243,CZ000051,0,0,0,0
3244,CZ000408,0,0,0,0
3245,CZ000388,0,0,0,0
3246,CZ000083,0,0,0,0
3247,CZ000448,0,0,0,0
3248,CZ000382,0,0,0,487
3249,CZ000146,0,0,0,0
3250,CZ000151,0,0,0,0
3251,CZ000454,0,0,0,0
3252,CZ000109,0,0,0,0
3253,CZ000019,0,0,0,122
3254,CZ000366,0,0,0,0
3255,CZ000190,0,0,0,0
3256,CZ000108,0,0,0,0
3257,CZGR0019,0,0,0,0
3258,CZGR0006,0,0,0,0
3259,CZ000322,0,0,0,0
3260,CZ000389,0,0,0,0
3261,CZ000135,0,0,0,0
3262,CZ000238,0,0,0,0
3263,CZ000509,0,0,0,0
3264,CZ000528,0,0,0,0
3265,CZ000436,0,0,0,1026
3266,CZ000534,0,0,0,0
3267,CZ000434,0,0,0,0
3268,CZ000402,0,0,0,0
3269,CZ000157,0,0,0,0
3270,CZ000437,0,0,0,0
3271,CZ000140,0,0,0,0
3272,CZ000505,0,0,0,0
3273,CZ000030,0,0,0,295
3274,CZ000068,0,0,0,0
3275,CZ000037,0,0,0,0
3276,CZ000315,0,0,0,0
3277,CZ000193,0,0,0,0
3278,CZ000099,0,0,0,0
3279,CZ000258,0,0,0,0
3280,CZ000431,0,0,0,0
3281,CZ000126,0,0,0,295
3282,CZ000281,0,0,0,0
3283,CZ000005,0,0,0,153
3284,CZ000134,0,0,0,0
3285,CZ000383,0,0,0,0
3286,CZ000191,0,0,0,0
3287,CZ000435,0,0,0,0
3288,CZ000036,0,0,0,0
3289,CZ000407,0,0,0,0
3290,CZ000218,0,0,0,0
3291,CZ000421,0,0,0,0
3292,CZ000463,0,0,0,0
3293,CZ000406,0,0,0,0
3294,CZ000456,0,0,0,0
3295,CZ000189,0,0,0,0
3296,CZ000100,0,0,0,0
3297,CZ000353,0,0,0,0
3298,CZ000422,0,0,0,0
3299,CZ000168,0,0,0,0
3300,CZ000137,0,0,0,0
3301,CZ000327,0,0,0,0
3302,CZ000518,0,0,0,0
3303,CZ000432,0,0,0,0
3304,CZ000314,0,0,0,0
3305,CZ000112,0,0,0,0
3306,CZ000139,0,0,0,0
3307,CZ000312,0,0,0,0
3308,CZ000403,0,0,0,0
3309,CZ000453,0,0,0,0
3310,CZ000028,0,0,0,0
3311,CZ000035,0,0,0,0
3312,CZGR0016,0,0,0,0
3313,CZ000024,0,0,0,276
3314,CZ000129,0,0,0,0
3315,CZ000003,0,0,0,0
3316,CZ000302,0,0,0,0
3317,CZ000116,0,0,0,0
3318,CZ000049,0,0,0,0
3319,CZ000102,0,0,0,0
3320,CZGR0023,0,0,0,0
3321,CZ000306,0,0,1,0
3322,CZ000042,0,0,0,0
3323,CZ000524,0,0,0,0
3324,CZ000117,0,0,0,0
3325,CZ000352,0,0,0,0
3326,CZ000209,0,0,0,0
3327,CZ000333,0,0,0,0
3328,CZ000351,0,0,0,0
3329,CZ000332,0,0,0,0
3330,CZ000098,0,0,0,0
3331,CZ000522,0,0,0,0
3332,CZ000331,0,0,0,0
3333,CZGR0012,0,0,0,0
3334,CZ000468,0,0,0,0
3335,CZ000165,0,0,0,0
3336,CZ000488,0,0,0,0
3337,CZ000515,0,0,0,0
3338,CZ000358,0,0,0,0
3339,CZ000294,0,0,0,0
3340,CZ000111,0,0,0,0
3341,CZ000088,0,0,0,0
3342,CZ000288,0,0,0,0
3343,CZ000103,0,0,0,0
3344,CZ000253,0,0,0,0
3345,CZ000512,0,0,0,0
