id	P_sum_CAM	P_sum_Estr	rel_diff_P	T_mean_CAM	T_mean_Estr	T_diff	Epot_sum_CAM	Epot_sum_Estr	rel_diff_Epot
DEHE1012	1090.0595	972.781	-10.7589081146488	8.02684599589322	8.20780971937029	0.18096372347707	628.067	693.8385	10.4720515486405
DEHE1016	908.271	860.6195	-5.24639672520646	8.85604517453799	8.86030253251198	0.00425735797399085	698.759	737.1485	5.49395428180531
DEHE1017	706.3815	696.0995	-1.45558738443744	8.67883230663929	8.73929089664613	0.0604585900068439	718.3275	758.1105	5.53828163337754
DEHE1018	922.7505	899.246	-2.54722159456971	8.82490622861054	8.80916221765914	-0.0157440109514031	722.4595	748.866	3.6550837797828
DEHE1020	816.073	785.891	-3.69844364413478	9.49809582477755	9.51700342231348	0.0189075975359341	743.787	776.171	4.35393466140172
DENI1821	810.116	782.5275	-3.40549995309315	9.6505106091718	9.63585489390828	-0.0146557152635172	664.123	707.442	6.52273750495015
DENI1822	808.651	784.6205	-2.97167752219438	8.78438877481177	8.67677754962355	-0.107611225188226	697.626	732.068	4.93702929649985
DENI1823	823.8445	781.2675	-5.1680869387366	9.56666666666667	9.68199452429843	0.11532785763176	677.383	731.029	7.91959644691407
DENI1824	833.022	800.176	-3.94299310222298	9.49560985626283	9.59572758384668	0.100117727583847	664.4105	704.7645	6.07365476614231
DENI1825	849.602	828.9005	-2.43661149573566	9.44292676249144	9.45853524982888	0.01560848733744	645.556	703.3125	8.94678385763589
DENI1826	665.218	662.5215	-0.40535583823649	9.89428473648186	9.95539767282683	0.0611129363449692	691.9625	745.818	7.78300847227993
DENI1830	785.2135	775.927	-1.18267197392812	10.0384407939767	9.95180013689254	-0.0866406570841889	691.9655	734.64	6.16714272604631
DENI1832	810.074	786.0225	-2.96904974113475	9.90140725530459	9.84865571526352	-0.0527515400410667	676.4405	717.1495	6.01811984941766
DENI1834	671.154	643.8945	-4.06158646152746	10.0236577686516	10.0528432580424	0.0291854893908283	691.4325	747.316	8.0822784581286
DENI1836	752.1855	751.8095	-0.0499876692650766	9.26659000684463	9.30768788501027	0.0410978781656404	682.89	727.0135	6.46128951954195
DENI1841	765.356	733.013	-4.22587658553666	9.25785352498289	9.39169609856263	0.13384257357974	698.697	742.408	6.25607380595595
DENI1844	1014.906	1016.663	0.173119481015971	8.39689664613279	8.3295742642026	-0.067322381930186	643.848	694.1945	7.81962512891241
DENI1845	885.0365	889.674	0.523989688560872	8.55527857631759	8.56667624914442	0.0113976728268312	667.593	717.077	7.41230060830475
DENI1846	698.084	679.1135	-2.71750964067362	9.31640930869268	9.28084462696783	-0.0355646817248463	699.9155	746.081	6.59586764402275
DENI1850	659.379	651.826	-1.14547172415257	9.85762217659138	9.83344969199179	-0.024172484599589	694.033	742.0615	6.92020408251481
DENI1854	802.286	774.7615	-3.43075910585502	9.2943832991102	9.32313347022587	0.028750171115675	688.4425	734.4825	6.68755923697331
DENI1855	793.355	770.302	-2.90576097711619	9.4264476386037	9.41582614647502	-0.0106214921286778	654.713	710.9155	8.58429571430535
DENI1859	803.553	782.6845	-2.59702844740794	9.23234633812457	9.11412183436003	-0.118224503764544	689.5465	729.6075	5.80976047300652
DENI1860	686.7195	681.0725	-0.822315370395035	8.83064339493498	8.80462422997947	-0.0260191649555104	703.905	738.0325	4.84831049644484
DENI1861	653.1575	622.3535	-4.7161672337836	9.61217796030116	9.60129089664613	-0.0108870636550318	704.998	751.7665	6.63384860666272
DENI1863	714.273	703.674	-1.48388641317815	8.72104449007529	8.75078986995209	0.0297453798767968	697.5965	735.585	5.44562651905508
DENI1864	595.3285	580.0555	-2.56547435575483	9.56350034223135	9.54220944558522	-0.021290896646132	706.539	757.817	7.2576319212386
DENI1865	595.558	580.328	-2.55726562316349	9.56551950718686	9.54424093086927	-0.0212785763175898	706.5735	757.958	7.27235029335236
DENI1869	824.578	824.9865	0.0495404922275261	9.15186447638604	9.14412046543463	-0.0077440109514022	666.9195	718.8965	7.79359427936956
DENI1870	899.204	919.052	2.20728555477956	8.94149075975359	8.79130047912389	-0.150190280629706	664.3925	707.6235	6.50684648005507
DENI1873	883.167	827.8745	-6.26070720486611	9.40769062286105	9.50878028747433	0.101089664613278	659.3525	711.3555	7.88698002965031
DENI1874	866.9515	847.3575	-2.26010336218345	9.44390691307324	9.52164407939767	0.0777371663244359	624.317	692.7495	10.961178375729
DENI1875	793.5945	766.824	-3.37332226974859	9.61704859685147	9.72588227241615	0.108833675564682	680.1645	733.6025	7.85662880082684
DENI1876	738.087	712.806	-3.42520597165374	9.20474743326489	9.19356468172485	-0.0111827515400407	694.686	738.642	6.32746305525088
DENI1877	650.9255	626.728	-3.71739930299245	9.69833264887064	9.68608761122519	-0.0122450376454477	702.4145	747.91	6.47701606387681
DENI1881	1207.5035	1144.45	-5.22180681049786	7.59224503764545	7.73289117043121	0.140646132785763	606.712	667.1915	9.96840345996124
DENI1883	676.0315	669.833	-0.916895144678904	9.96613689253936	9.92765092402464	-0.038485968514717	715.782	761.8375	6.43429144627834
DENI1885	838.0275	841.878	0.459471795376658	9.09052429842574	9.07341957563313	-0.0171047227926078	665.4135	716.4475	7.66951677415622
DENI1886	781.529	766.0745	-1.97746980598289	9.53222997946612	9.5008076659822	-0.0314223134839153	679.7765	732.4485	7.74842907926354
DENI1889	769.927	794.8175	3.23283895745962	8.96217659137577	8.97117590691307	0.00899931553730404	687.6025	736.9995	7.18394712061112
DENI1891	808.227	775.7695	-4.01588910046312	9.38718412046543	9.41918412046543	0.032	689.2085	737.8575	7.0586767284501
DENI1895	991.521	880.3515	-11.2120166895104	8.40517453798768	8.71547296372348	0.310298425735796	642.99	711.0945	10.5918443521672
DENI1897	726.84	706.499	-2.79855263882008	9.88563312799452	9.88543737166324	-0.000195756331279995	704.786	754.364	7.03447571319522
DENI1904	860.083	837.125	-2.66927726742651	9.4525954825462	9.50548254620123	0.0528870636550316	648.3885	697.694	7.60431438867283
DENI1906	794.7955	811.4255	2.09236212333866	8.90912114989733	9.09021081451061	0.181089664613278	684.784	740.6535	8.15870405850604
DENI1907	749.053	721.4755	-3.68164869508566	9.30734976043806	9.39209719370294	0.0847474332648872	700.3355	743.9465	6.22715826914388
DENI1913	794.084	774.7045	-2.44048488572997	9.44764407939767	9.40775222450377	-0.0398918548939076	670.1165	723.329	7.94078343094074
DENI1914	793.293	773.257	-2.52567462463428	9.45403422313484	9.42058726899384	-0.0334469541409987	672.1815	726.249	8.04358644205473
DENI1918	694.068	689.8205	-0.611971737639532	10.0535359342916	10.0298850102669	-0.0236509240246399	696.577	752.834	8.07620693763935
DENI1919	1107.854	1101.87	-0.540143376293239	7.88382067077344	7.92308966461328	0.0392689938398352	626.0235	680.7665	8.74455990869351
DENI1920	721.5675	735.7965	1.97195688553047	9.03204106776181	9.02403969883641	-0.00800136892539349	697.753	742.4145	6.40076072765007
DENI1922	791.397	775.972	-1.94908497252328	10.1045872689938	10.051485284052	-0.0531019849418204	692.5395	734.196	6.01503596545756
DENI1924	748.78	721.2045	-3.68272389753999	9.24595619438741	9.31080492813142	0.0648487337440109	699.7575	743.4115	6.23844689052993
DENI1925	773.1965	751.1845	-2.84688303684768	8.68242984257358	8.82018069815195	0.137750855578371	705.508	743.1275	5.33225704031703
DENI1926	852.123	799.3165	-6.1970513646504	9.30060506502396	9.455446954141	0.154841889117042	679.362	735.1595	8.21322063936458
DENI1929	904.1585	874.102	-3.32425122365158	8.90123203285421	8.78141546885695	-0.119816563997263	679.1455	716.2605	5.46495559493511
DENI1931	692.4265	667.39	-3.61576282825687	9.51934428473648	9.45450924024641	-0.064835044490076	711.6515	756.457	6.29598897775104
DENI1933	696.5475	649.124	-6.80836554578115	9.50277344284737	9.57693086926762	0.0741574264202587	689.2525	737.4585	6.99395359465508
DENI1934	684.1065	664.777	-2.82551035547827	9.37580561259411	9.31615058179329	-0.0596550308008208	706.8475	752.6885	6.48527440501663
DENI1935	686.814	672.296	-2.11381829723914	9.31849555099247	9.2798097193703	-0.0386858316221765	705.873	750.087	6.26373299446218
DENI1937	705.881	718.1095	1.73237415371712	9.81725256673511	9.93642984257358	0.119177275838465	682.0825	738.1925	8.22627761304535
DENI1938	895.8415	867.1065	-3.20759866561217	8.83620670773443	8.93506776180698	0.0988610540725539	673.5565	720.96	7.03779118752475
DENI1939	844.4535	819.3675	-2.97067866969585	9.39913620807666	9.43574948665298	0.0366132785763167	663.545	719.1	8.3724540159296
DENI1940	680.5085	665.831	-2.15684300783899	9.3521492128679	9.2741273100616	-0.0780219028062969	708.6095	748.5155	5.63159257672949
DENI1941	807.628	798.1165	-1.17770805370789	10.0605092402464	10.1794976043806	0.118988364134154	708.293	750.3975	5.94450319288769
DENI1943	972.3505	892.1525	-8.24784889810824	8.39490622861054	8.43821081451061	0.0433045859000689	651.5285	703.8265	8.0269704241641
DENW1023	922.7015	914.327	-0.907606631180279	9.59311293634497	9.60344832306639	0.0103353867214242	669.328	716.441	7.03885090717855
DENW1025	751.2995	740.3825	-1.45308229274744	10.2641163586585	10.3545763175907	0.0904599589322377	716.9815	761.8455	6.2573441574155
DENW1028	1104.9285	1052.018	-4.78859039295302	8.69492539356605	8.7322135523614	0.0372881587953451	652.511	687.679	5.389640940919
DENW1032	805.764	798.7295	-0.873022373796792	10.1287351129363	10.1606776180698	0.0319425051334701	713.07	751.8095	5.43277658574896
DENW1033	702.685	687.3025	-2.18910322548511	8.87262149212868	9.00918685831622	0.136565366187542	656.4655	719.5075	9.60324647677599
DENW1035	906.623	889.1445	-1.92786858484728	9.81763039014374	9.812212183436	-0.00541820670773419	692.99	736.475	6.27498232297725
DENW1036	1058.298	1052.606	-0.537844728044465	8.26098699520876	8.31913894592745	0.0581519507186865	649.496	700.9815	7.9269926219715
DENW1040	1161.4505	1125.3955	-3.10430793219339	7.4454250513347	7.56696509240246	0.121540041067762	596.3545	673.0825	12.8661727210912
DENW1041	1016.683	990.15	-2.60976135137501	8.35321834360027	8.57469541409993	0.221477070499658	642.9245	694.843	8.07536499231249
DENW1042	1016.673	990.1575	-2.60806572024633	8.35333196440794	8.57471321013005	0.221381245722108	642.9315	694.844	8.07434384533967
DENW1044	634.061	668.7005	5.46311790190536	10.2028761122519	10.1055126625599	-0.0973634496919917	716.1365	760.195	6.15224890785485
DENW1046	813.875	808.1665	-0.701397634771919	10.0388090349076	10.1489869952088	0.110177960301163	709.2145	749.6605	5.70292908562925
DENW1048	658.9565	652.557	-0.971156669673945	9.91866940451745	9.91895550992471	0.000286105407255377	719.5285	764.8745	6.30218260986188
DENW1050	943.2395	913.939	-3.10636906109213	9.36694866529774	9.41602737850787	0.0490787132101307	671.7825	715.958	6.57586346771462
DENW1054	864.055	849.235	-1.71516859459177	9.841575633128	9.87382203969884	0.0322464065708417	694.291	742.9125	7.00304339246801
DENW1056	1042.8295	1025.054	-1.70454518212229	7.64559069130732	7.8118302532512	0.166239561943874	590.669	655.48	10.9724735850366
DENW1058	1077.278	1070.7585	-0.605182691932826	9.65900889801506	9.67373853524983	0.0147296372347707	693.0415	746.407	7.70018822826626
DENW1059	1115.8825	1112.848	-0.271937233534911	9.55409719370294	9.57698288843258	0.0228856947296361	684.8465	740.803	8.1706630609925
DENW1061	864.1385	860.698	-0.398142195955862	8.56639698836413	8.79939356605065	0.232996577686515	659.4415	705.7685	7.02518722282416
DENW1062	691.0565	679.4765	-1.67569511320709	9.28923203285421	9.24371389459274	-0.0455181382614658	676.0275	729.212	7.86720954399046
DENW1069	1041.6285	1030.2495	-1.09242402641632	10.1740136892539	10.0164613278576	-0.157552361396304	681.8485	728.132	6.78794482938659
DENW1071	1079.1805	1070.0375	-0.847216939149663	8.88888569472964	8.90036960985626	0.0114839151266253	673.9415	724.459	7.49582864388082
DENW1074	1272.232	1209.408	-4.93809305221061	7.68931006160164	7.9029363449692	0.213626283367557	608.9215	682.270641891892	12.0457467656983
DENW1075	1023.061	1005.2655	-1.73943684687423	10.2697659137577	10.1347351129363	-0.135030800821355	683.591	731.9275	7.07096787406505
DENW1077	854.0745	847.843	-0.729620191212825	9.95137029431896	9.98656536618754	0.0351950718685838	699.08	746.4865	6.78126966870743
DENW1081	1212.8585	1156.0085	-4.6872739070551	7.53778097193703	7.66450513347023	0.126724161533197	607.8735	677.5775	11.4668594699391
DENW1085	652.9865	654.0375	0.160952791520199	9.92182477754962	9.90987816563997	-0.0119466119096518	706.583	757.2595	7.17205197407807
DENW1086	879.699	872.307	-0.840287416491316	9.97445174537988	10.0670061601643	0.0925544147843933	715.8995	766.891	7.12271764402685
DENW1096	838.797	824.106	-1.75143687924491	10.0363134839151	10.1268021902806	0.0904887063655035	714.2975	753.9215	5.54726847007025
DENW1097	830.3745	854.584	2.91549174498975	10.340128678987	10.3087104722793	-0.031418206707734	686.084	734.613	7.07333212842742
DENW1100	1165.1035	1171.662	0.562911363668558	9.11354551676934	9.13209582477755	0.0185503080082121	642.663	701.616	9.1732369842359
DENW1106	837.7525	824.2395	-1.61300622797305	10.0265434633812	10.1140355920602	0.0874921286789867	713.7015	751.473	5.29233860374399
DENW1113	990.8585	977.7435	-1.32359968653446	8.66873648186174	8.6648514715948	-0.00388501026694144	662.627	697.137	5.20805822883762
DENW1114	899.2885	890.3905	-0.989448880976451	9.68338672142368	9.70005201916496	0.0166652977412731	676.4865	724.8555	7.15003181881679
DENW1117	822.2135	797.698	-2.98164649449323	10.5020123203285	10.4976290212183	-0.00438329911019864	698.484	747.698	7.04583068474009
DENW1119	1024.331	985.779	-3.76362718691515	10.3081957563313	10.3083750855578	0.000179329226556391	688.603	741.8965	7.73936506230733
DENW1120	1185.911	1150.964	-2.94684845658739	9.80470636550308	9.7236810403833	-0.0810253251197803	694.5975	738.3695	6.30177908788902
DENW1121	1258.5935	1191.705	-5.31454357582492	9.68588364134155	9.64057905544148	-0.0453045859000696	684.545	731.494	6.85842420878101
DENW1122	740.5605	715.8135	-3.34165810895936	10.6355838466804	10.5975167693361	-0.0380670773442855	723.11	766.6315	6.01865552958747
DENW1127	924.125	972.1215	5.19372379277695	9.49867898699521	9.44293360711841	-0.0557453798767966	684.346	727.264	6.271389034202
DENW1132	793.292	778.02	-1.92514231833928	8.21714715947981	8.34134565366188	0.124198494182068	613.1195	683.8475	11.5357609731871
DENW1137	1152.4625	1131.485	-1.82023276245431	7.51463655030801	7.52294045174538	0.00830390143737159	601.736	670.9815	11.5076212824229
DENW1138	1376.5455	1313.2545	-4.59781387538588	8.33568514715948	8.3369993155373	0.00131416837782439	610.4725	673.7005	10.3572232983468
DENW1143	1168.847	1161.78	-0.60461292196498	8.29887474332649	8.38555509924709	0.0866803559206026	661.98	709.684	7.20626000785521
DENW1148	1086	1013.5235	-6.67371086556169	9.97258590006845	10.0324599589322	0.0598740588637909	670.841	723.917	7.91185988930313
DENW1151	839.885	823.5435	-1.94568303993999	10.039794661191	10.143022587269	0.103227926078029	714.47	753.473	5.45901157501364
DENW1152	826.8545	790.983	-4.33830861415159	9.86260643394935	9.88605612594114	0.0234496919917877	690.792	735.324	6.44651356703609
DENW1154	910.3915	880.378	-3.2967684781767	9.52057905544148	9.63057905544148	0.109999999999999	663.2605	713.152	7.52215758363417
DENW1155	776.7545	770.7005	-0.779396836452183	10.1406242299795	10.2141848049281	0.0735605749486652	717.0795	759.6615	5.93825370827082
DENW1157	909.5605	909.069	-0.0540370871426211	9.5493620807666	9.52019575633128	-0.0291663244353195	668.8005	711.816	6.4317386126356
DENW1164	1185.485	1168.928	-1.39664356782245	9.55588637919233	9.49004791238877	-0.0658384668035588	682.938	732.1165	7.20101971189185
DENW1168	860.475	850.355	-1.1760945989134	9.7458302532512	9.76038056125941	0.0145503080082143	684.7585	733.127	7.0635851909834
DENW1171	833.5085	813.8255	-2.36146362034699	10.0344818617385	10.0722231348392	0.0377412731006146	708.8535	756.316	6.69567124941897
DENW1172	1110.9705	1041.65	-6.23963462576187	7.35343737166324	7.45007392197125	0.0966365503080082	579.7625	666.9025	15.0302925767016
DENW1175	1005.6885	1004.968	-0.0716424618557239	8.98704585900068	9.03939904175222	0.0523531827515402	676.7105	724.037	6.99361100500142
DENW1178	1116.3495	1118.898	0.228288721408473	7.63092676249144	7.68351266255989	0.052585900068447	600.326	666.034	10.9453863400885
DENW1183	672.158	671.4035	-0.11225039350867	10.0353579739904	9.98394934976044	-0.05140862422998	737.4775	772.3445	4.72787305375418
DENW1184	1182.522	1146.8715	-3.01478534860239	9.10246954140999	9.12903353867214	0.0265639972621496	664.499	723.506	8.87992306986166
DENW1186	1228.944	1177.5675	-4.18054036636332	7.45595208761122	7.62879945242984	0.172847364818618	596.0545	670.5755	12.5023802353644
DENW1188	918.4245	921.2175	0.304107741028238	8.37096783025325	8.48648596851472	0.115518138261464	631.8755	681.3465	7.82923218260559
DENW1189	700.9335	687.331	-1.94062632189786	8.94757700205339	9.07179603011636	0.124219028062971	659.267	721.6255	9.4587625347545
DENW1193	1028.7475	996.232	-3.16068811831863	9.09004654346338	9.12358110882957	0.0335345653661872	664.917	705.1585	6.05210875943914
DENW1194	903.7255	892.6415	-1.22647861546452	8.77701026694045	8.90375906913073	0.12674880219028	665.356	708.423	6.47277547658697
DENW1195	982.9845	980.321	-0.270960528879143	9.41349486652977	9.39343737166324	-0.0200574948665295	672.9095	713.532	6.0368444790867
DENW1196	1101.028	1047.582	-4.85419081076958	9.92817385352498	9.93963449691992	0.0114606433949351	668.5885	721.913	7.97568309954478
DENW1197	927.982	932.596	0.497207919981198	8.27970568104038	8.41699383983573	0.137288158795347	622.0415	677.3115	8.88525926324851
DENW1199	1096.3545	1074.377	-2.00459796534788	8.44357973990417	8.54923203285421	0.105652292950035	690.8095	734.931	6.38692722089085
DENW1201	885.048	876.392	-0.978026050564483	8.67873100616016	8.86029431895962	0.181563312799453	659.101	704.921	6.95189356411234
DENW1202	846.4765	815.169	-3.69856694190565	10.1013388090349	10.2059603011636	0.104621492128679	722.472	771.3635	6.76725187965763
